id,name,brand,current_db_images,resolved_hardcoded_images,status
"fbbd6e44-8251-4584-a817-ad92d1f6a694","Daikin R32 Rooftop - 2 Dampers & Integrated Fresh Air Solution (30% Fresh Air) UATYA190BFC2Y1","Daikin","[""/Hero Images/Product category pictures/Daikin R32 Rooftop - 2 Dampers & Integrated Fresh Air Solution.webp"",""/Hero Images/Product category pictures/Daikin R32 Rooftop - 2 Dampers & Integrated Fresh Air Solution 2.webp"",""/Hero Images/Product category pictures/Daikin R32 Rooftop - 2 Dampers & Integrated Fresh Air Solution 4.webp""]","[""/Hero Images/Product category pictures/Daikin R32 Rooftop - 2 Dampers & Integrated Fresh Air Solution.webp"",""/Hero Images/Product category pictures/Daikin R32 Rooftop - 2 Dampers & Integrated Fresh Air Solution 2.webp"",""/Hero Images/Product category pictures/Daikin R32 Rooftop - 2 Dampers & Integrated Fresh Air Solution 4.webp""]","match"
"b229c0c7-11de-43b9-8678-94eac2cc320a","Daikin R32 Rooftop - 2 Dampers & Integrated Fresh Air Solution (30% Fresh Air) UATYA25BFC2Y1","Daikin","[""/Hero Images/Product category pictures/Daikin R32 Rooftop - 2 Dampers & Integrated Fresh Air Solution.webp"",""/Hero Images/Product category pictures/Daikin R32 Rooftop - 2 Dampers & Integrated Fresh Air Solution 2.webp"",""/Hero Images/Product category pictures/Daikin R32 Rooftop - 2 Dampers & Integrated Fresh Air Solution 4.webp""]","[""/Hero Images/Product category pictures/Daikin R32 Rooftop - 2 Dampers & Integrated Fresh Air Solution.webp"",""/Hero Images/Product category pictures/Daikin R32 Rooftop - 2 Dampers & Integrated Fresh Air Solution 2.webp"",""/Hero Images/Product category pictures/Daikin R32 Rooftop - 2 Dampers & Integrated Fresh Air Solution 4.webp""]","match"
"a62513b7-6d72-4813-8057-05c6d40b2469","Daikin R32 Rooftop - 2 Dampers & Integrated Fresh Air Solution (30% Fresh Air) UATYA30BFC2Y1","Daikin","[""/Hero Images/Product category pictures/Daikin R32 Rooftop - 2 Dampers & Integrated Fresh Air Solution.webp"",""/Hero Images/Product category pictures/Daikin R32 Rooftop - 2 Dampers & Integrated Fresh Air Solution 2.webp"",""/Hero Images/Product category pictures/Daikin R32 Rooftop - 2 Dampers & Integrated Fresh Air Solution 4.webp""]","[""/Hero Images/Product category pictures/Daikin R32 Rooftop - 2 Dampers & Integrated Fresh Air Solution.webp"",""/Hero Images/Product category pictures/Daikin R32 Rooftop - 2 Dampers & Integrated Fresh Air Solution 2.webp"",""/Hero Images/Product category pictures/Daikin R32 Rooftop - 2 Dampers & Integrated Fresh Air Solution 4.webp""]","match"
"63502a93-2893-405b-93e5-445d7053fbcc","Daikin R32 Rooftop - 2 Dampers & Integrated Fresh Air Solution (30% Fresh Air) UATYA40BFC2Y1","Daikin","[""/Hero Images/Product category pictures/Daikin R32 Rooftop - 2 Dampers & Integrated Fresh Air Solution.webp"",""/Hero Images/Product category pictures/Daikin R32 Rooftop - 2 Dampers & Integrated Fresh Air Solution 2.webp"",""/Hero Images/Product category pictures/Daikin R32 Rooftop - 2 Dampers & Integrated Fresh Air Solution 4.webp""]","[""/Hero Images/Product category pictures/Daikin R32 Rooftop - 2 Dampers & Integrated Fresh Air Solution.webp"",""/Hero Images/Product category pictures/Daikin R32 Rooftop - 2 Dampers & Integrated Fresh Air Solution 2.webp"",""/Hero Images/Product category pictures/Daikin R32 Rooftop - 2 Dampers & Integrated Fresh Air Solution 4.webp""]","match"
"c51a262e-32f1-4e59-a18f-3294332ffc21","Daikin R32 Rooftop - 2 Dampers & Integrated Fresh Air Solution (30% Fresh Air) UATYA50BFC2Y1","Daikin","[""/Hero Images/Product category pictures/Daikin R32 Rooftop - 2 Dampers & Integrated Fresh Air Solution.webp"",""/Hero Images/Product category pictures/Daikin R32 Rooftop - 2 Dampers & Integrated Fresh Air Solution 2.webp"",""/Hero Images/Product category pictures/Daikin R32 Rooftop - 2 Dampers & Integrated Fresh Air Solution 4.webp""]","[""/Hero Images/Product category pictures/Daikin R32 Rooftop - 2 Dampers & Integrated Fresh Air Solution.webp"",""/Hero Images/Product category pictures/Daikin R32 Rooftop - 2 Dampers & Integrated Fresh Air Solution 2.webp"",""/Hero Images/Product category pictures/Daikin R32 Rooftop - 2 Dampers & Integrated Fresh Air Solution 4.webp""]","match"
"9bf970ec-d3fa-457e-be44-f1e14fd7b799","Daikin R32 Rooftop - 2 Dampers & Integrated Fresh Air Solution (30% Fresh Air) UATYA60BFC2Y1","Daikin","[""/Hero Images/Product category pictures/Daikin R32 Rooftop - 2 Dampers & Integrated Fresh Air Solution.webp"",""/Hero Images/Product category pictures/Daikin R32 Rooftop - 2 Dampers & Integrated Fresh Air Solution 2.webp"",""/Hero Images/Product category pictures/Daikin R32 Rooftop - 2 Dampers & Integrated Fresh Air Solution 4.webp""]","[""/Hero Images/Product category pictures/Daikin R32 Rooftop - 2 Dampers & Integrated Fresh Air Solution.webp"",""/Hero Images/Product category pictures/Daikin R32 Rooftop - 2 Dampers & Integrated Fresh Air Solution 2.webp"",""/Hero Images/Product category pictures/Daikin R32 Rooftop - 2 Dampers & Integrated Fresh Air Solution 4.webp""]","match"
"28ad6ec5-0551-4780-96d5-01056d585492","Daikin R32 Rooftop - 2 Dampers & Integrated Fresh Air Solution (30% Fresh Air) UATYA70BFC2Y1","Daikin","[""/Hero Images/Product category pictures/Daikin R32 Rooftop - 2 Dampers & Integrated Fresh Air Solution.webp"",""/Hero Images/Product category pictures/Daikin R32 Rooftop - 2 Dampers & Integrated Fresh Air Solution 2.webp"",""/Hero Images/Product category pictures/Daikin R32 Rooftop - 2 Dampers & Integrated Fresh Air Solution 4.webp""]","[""/Hero Images/Product category pictures/Daikin R32 Rooftop - 2 Dampers & Integrated Fresh Air Solution.webp"",""/Hero Images/Product category pictures/Daikin R32 Rooftop - 2 Dampers & Integrated Fresh Air Solution 2.webp"",""/Hero Images/Product category pictures/Daikin R32 Rooftop - 2 Dampers & Integrated Fresh Air Solution 4.webp""]","match"
"3a81e162-824e-42a2-bb9a-124557be9e71","Daikin R32 Rooftop - 2 Dampers & Integrated Fresh Air Solution (30% Fresh Air) UATYA80BFC2Y1","Daikin","[""/Hero Images/Product category pictures/Daikin R32 Rooftop - 2 Dampers & Integrated Fresh Air Solution.webp"",""/Hero Images/Product category pictures/Daikin R32 Rooftop - 2 Dampers & Integrated Fresh Air Solution 2.webp"",""/Hero Images/Product category pictures/Daikin R32 Rooftop - 2 Dampers & Integrated Fresh Air Solution 4.webp""]","[""/Hero Images/Product category pictures/Daikin R32 Rooftop - 2 Dampers & Integrated Fresh Air Solution.webp"",""/Hero Images/Product category pictures/Daikin R32 Rooftop - 2 Dampers & Integrated Fresh Air Solution 2.webp"",""/Hero Images/Product category pictures/Daikin R32 Rooftop - 2 Dampers & Integrated Fresh Air Solution 4.webp""]","match"
"11981a48-acc7-44cf-9c5f-f77d2bde6b57","Daikin R32 Rooftop - 2 Dampers & Integrated Fresh Air Solution (30% Fresh Air) UATYA90BFC2Y1","Daikin","[""/Hero Images/Product category pictures/Daikin R32 Rooftop - 2 Dampers & Integrated Fresh Air Solution.webp"",""/Hero Images/Product category pictures/Daikin R32 Rooftop - 2 Dampers & Integrated Fresh Air Solution 2.webp"",""/Hero Images/Product category pictures/Daikin R32 Rooftop - 2 Dampers & Integrated Fresh Air Solution 4.webp""]","[""/Hero Images/Product category pictures/Daikin R32 Rooftop - 2 Dampers & Integrated Fresh Air Solution.webp"",""/Hero Images/Product category pictures/Daikin R32 Rooftop - 2 Dampers & Integrated Fresh Air Solution 2.webp"",""/Hero Images/Product category pictures/Daikin R32 Rooftop - 2 Dampers & Integrated Fresh Air Solution 4.webp""]","match"
"6850dfd5-0119-479d-9cc4-ff77c7fc1904","Daikin R32 Rooftop - Base Version (No Fresh Air Integration) UATYA100BBAY1","Daikin","[""/Hero Images/Product category pictures/Daikin R32 Rooftop - Base Version (No Fresh Air Integration) 1.webp"",""/Hero Images/Product category pictures/Daikin R32 Rooftop - Base Version (No Fresh Air Integration) 2.webp"",""/Hero Images/Product category pictures/Daikin R32 Rooftop - Base Version (No Fresh Air Integration) 3.webp""]","[""/Hero Images/Product category pictures/Daikin R32 Rooftop - Base Version (No Fresh Air Integration) 1.webp"",""/Hero Images/Product category pictures/Daikin R32 Rooftop - Base Version (No Fresh Air Integration) 2.webp"",""/Hero Images/Product category pictures/Daikin R32 Rooftop - Base Version (No Fresh Air Integration) 3.webp""]","match"
"606ce863-8ed4-4868-ab17-e757d26595db","Daikin R32 Rooftop - Base Version (No Fresh Air Integration) UATYA110BBAY1","Daikin","[""/Hero Images/Product category pictures/Daikin R32 Rooftop - Base Version (No Fresh Air Integration) 1.webp"",""/Hero Images/Product category pictures/Daikin R32 Rooftop - Base Version (No Fresh Air Integration) 2.webp"",""/Hero Images/Product category pictures/Daikin R32 Rooftop - Base Version (No Fresh Air Integration) 3.webp""]","[""/Hero Images/Product category pictures/Daikin R32 Rooftop - Base Version (No Fresh Air Integration) 1.webp"",""/Hero Images/Product category pictures/Daikin R32 Rooftop - Base Version (No Fresh Air Integration) 2.webp"",""/Hero Images/Product category pictures/Daikin R32 Rooftop - Base Version (No Fresh Air Integration) 3.webp""]","match"
"d34b4ce5-3ae2-4108-815b-cdf7ff5150bc","Daikin R32 Rooftop - Base Version (No Fresh Air Integration) UATYA120BBAY1","Daikin","[""/Hero Images/Product category pictures/Daikin R32 Rooftop - Base Version (No Fresh Air Integration) 1.webp"",""/Hero Images/Product category pictures/Daikin R32 Rooftop - Base Version (No Fresh Air Integration) 2.webp"",""/Hero Images/Product category pictures/Daikin R32 Rooftop - Base Version (No Fresh Air Integration) 3.webp""]","[""/Hero Images/Product category pictures/Daikin R32 Rooftop - Base Version (No Fresh Air Integration) 1.webp"",""/Hero Images/Product category pictures/Daikin R32 Rooftop - Base Version (No Fresh Air Integration) 2.webp"",""/Hero Images/Product category pictures/Daikin R32 Rooftop - Base Version (No Fresh Air Integration) 3.webp""]","match"
"5f50bb2f-ceb3-4e30-8887-7793679de65a","Daikin R32 Rooftop - Base Version (No Fresh Air Integration) UATYA140BBAY1","Daikin","[""/Hero Images/Product category pictures/Daikin R32 Rooftop - Base Version (No Fresh Air Integration) 1.webp"",""/Hero Images/Product category pictures/Daikin R32 Rooftop - Base Version (No Fresh Air Integration) 2.webp"",""/Hero Images/Product category pictures/Daikin R32 Rooftop - Base Version (No Fresh Air Integration) 3.webp""]","[""/Hero Images/Product category pictures/Daikin R32 Rooftop - Base Version (No Fresh Air Integration) 1.webp"",""/Hero Images/Product category pictures/Daikin R32 Rooftop - Base Version (No Fresh Air Integration) 2.webp"",""/Hero Images/Product category pictures/Daikin R32 Rooftop - Base Version (No Fresh Air Integration) 3.webp""]","match"
"9d3d6a08-001d-47f3-b1be-0cf9289d1908","Daikin R32 Rooftop - Base Version (No Fresh Air Integration) UATYA150BBAY1","Daikin","[""/Hero Images/Product category pictures/Daikin R32 Rooftop - Base Version (No Fresh Air Integration) 1.webp"",""/Hero Images/Product category pictures/Daikin R32 Rooftop - Base Version (No Fresh Air Integration) 2.webp"",""/Hero Images/Product category pictures/Daikin R32 Rooftop - Base Version (No Fresh Air Integration) 3.webp""]","[""/Hero Images/Product category pictures/Daikin R32 Rooftop - Base Version (No Fresh Air Integration) 1.webp"",""/Hero Images/Product category pictures/Daikin R32 Rooftop - Base Version (No Fresh Air Integration) 2.webp"",""/Hero Images/Product category pictures/Daikin R32 Rooftop - Base Version (No Fresh Air Integration) 3.webp""]","match"
"4a14fab3-8f56-4121-9d9b-bf91f67c273f","Daikin R32 Rooftop - Base Version (No Fresh Air Integration) UATYA160BBAY1","Daikin","[""/Hero Images/Product category pictures/Daikin R32 Rooftop - Base Version (No Fresh Air Integration) 1.webp"",""/Hero Images/Product category pictures/Daikin R32 Rooftop - Base Version (No Fresh Air Integration) 2.webp"",""/Hero Images/Product category pictures/Daikin R32 Rooftop - Base Version (No Fresh Air Integration) 3.webp""]","[""/Hero Images/Product category pictures/Daikin R32 Rooftop - Base Version (No Fresh Air Integration) 1.webp"",""/Hero Images/Product category pictures/Daikin R32 Rooftop - Base Version (No Fresh Air Integration) 2.webp"",""/Hero Images/Product category pictures/Daikin R32 Rooftop - Base Version (No Fresh Air Integration) 3.webp""]","match"
"2041b7ea-7d21-4b1c-8acc-b5a642b12b58","Daikin R32 Rooftop - Base Version (No Fresh Air Integration) UATYA180BBAY1","Daikin","[""/Hero Images/Product category pictures/Daikin R32 Rooftop - Base Version (No Fresh Air Integration) 1.webp"",""/Hero Images/Product category pictures/Daikin R32 Rooftop - Base Version (No Fresh Air Integration) 2.webp"",""/Hero Images/Product category pictures/Daikin R32 Rooftop - Base Version (No Fresh Air Integration) 3.webp""]","[""/Hero Images/Product category pictures/Daikin R32 Rooftop - Base Version (No Fresh Air Integration) 1.webp"",""/Hero Images/Product category pictures/Daikin R32 Rooftop - Base Version (No Fresh Air Integration) 2.webp"",""/Hero Images/Product category pictures/Daikin R32 Rooftop - Base Version (No Fresh Air Integration) 3.webp""]","match"
"0078edc0-7b3c-46d8-b726-8a74e1ba8d99","Daikin R32 Rooftop - Base Version (No Fresh Air Integration) UATYA190BBAY1","Daikin","[""/Hero Images/Product category pictures/Daikin R32 Rooftop - Base Version (No Fresh Air Integration) 1.webp"",""/Hero Images/Product category pictures/Daikin R32 Rooftop - Base Version (No Fresh Air Integration) 2.webp"",""/Hero Images/Product category pictures/Daikin R32 Rooftop - Base Version (No Fresh Air Integration) 3.webp""]","[""/Hero Images/Product category pictures/Daikin R32 Rooftop - Base Version (No Fresh Air Integration) 1.webp"",""/Hero Images/Product category pictures/Daikin R32 Rooftop - Base Version (No Fresh Air Integration) 2.webp"",""/Hero Images/Product category pictures/Daikin R32 Rooftop - Base Version (No Fresh Air Integration) 3.webp""]","match"
"f31a1f62-29b6-42f7-be77-0f6951437835","Daikin R32 Rooftop - Base Version (No Fresh Air Integration) UATYA25BBAY1","Daikin","[""/Hero Images/Product category pictures/Daikin R32 Rooftop - Base Version (No Fresh Air Integration) 1.webp"",""/Hero Images/Product category pictures/Daikin R32 Rooftop - Base Version (No Fresh Air Integration) 2.webp"",""/Hero Images/Product category pictures/Daikin R32 Rooftop - Base Version (No Fresh Air Integration) 3.webp""]","[""/Hero Images/Product category pictures/Daikin R32 Rooftop - Base Version (No Fresh Air Integration) 1.webp"",""/Hero Images/Product category pictures/Daikin R32 Rooftop - Base Version (No Fresh Air Integration) 2.webp"",""/Hero Images/Product category pictures/Daikin R32 Rooftop - Base Version (No Fresh Air Integration) 3.webp""]","match"
"3995bb0c-b30b-488f-93ee-afcb4d055b71","Daikin R32 Rooftop - Base Version (No Fresh Air Integration) UATYA30BBAY1","Daikin","[""/Hero Images/Product category pictures/Daikin R32 Rooftop - Base Version (No Fresh Air Integration) 1.webp"",""/Hero Images/Product category pictures/Daikin R32 Rooftop - Base Version (No Fresh Air Integration) 2.webp"",""/Hero Images/Product category pictures/Daikin R32 Rooftop - Base Version (No Fresh Air Integration) 3.webp""]","[""/Hero Images/Product category pictures/Daikin R32 Rooftop - Base Version (No Fresh Air Integration) 1.webp"",""/Hero Images/Product category pictures/Daikin R32 Rooftop - Base Version (No Fresh Air Integration) 2.webp"",""/Hero Images/Product category pictures/Daikin R32 Rooftop - Base Version (No Fresh Air Integration) 3.webp""]","match"
"79fb0aa9-a8c7-49a4-b10e-85de858f01bb","Daikin R32 Rooftop - Base Version (No Fresh Air Integration) UATYA40BBAY1","Daikin","[""/Hero Images/Product category pictures/Daikin R32 Rooftop - Base Version (No Fresh Air Integration) 1.webp"",""/Hero Images/Product category pictures/Daikin R32 Rooftop - Base Version (No Fresh Air Integration) 2.webp"",""/Hero Images/Product category pictures/Daikin R32 Rooftop - Base Version (No Fresh Air Integration) 3.webp""]","[""/Hero Images/Product category pictures/Daikin R32 Rooftop - Base Version (No Fresh Air Integration) 1.webp"",""/Hero Images/Product category pictures/Daikin R32 Rooftop - Base Version (No Fresh Air Integration) 2.webp"",""/Hero Images/Product category pictures/Daikin R32 Rooftop - Base Version (No Fresh Air Integration) 3.webp""]","match"
"e0a5273c-6879-4b9c-9bd5-3f93ef15e44b","Daikin R32 Rooftop - Base Version (No Fresh Air Integration) UATYA50BBAY1","Daikin","[""/Hero Images/Product category pictures/Daikin R32 Rooftop - Base Version (No Fresh Air Integration) 1.webp"",""/Hero Images/Product category pictures/Daikin R32 Rooftop - Base Version (No Fresh Air Integration) 2.webp"",""/Hero Images/Product category pictures/Daikin R32 Rooftop - Base Version (No Fresh Air Integration) 3.webp""]","[""/Hero Images/Product category pictures/Daikin R32 Rooftop - Base Version (No Fresh Air Integration) 1.webp"",""/Hero Images/Product category pictures/Daikin R32 Rooftop - Base Version (No Fresh Air Integration) 2.webp"",""/Hero Images/Product category pictures/Daikin R32 Rooftop - Base Version (No Fresh Air Integration) 3.webp""]","match"
"fd22736e-58bd-474d-a39c-755c7e7b5ab9","Daikin R32 Rooftop - Base Version (No Fresh Air Integration) UATYA60BBAY1","Daikin","[""/Hero Images/Product category pictures/Daikin R32 Rooftop - Base Version (No Fresh Air Integration) 1.webp"",""/Hero Images/Product category pictures/Daikin R32 Rooftop - Base Version (No Fresh Air Integration) 2.webp"",""/Hero Images/Product category pictures/Daikin R32 Rooftop - Base Version (No Fresh Air Integration) 3.webp""]","[""/Hero Images/Product category pictures/Daikin R32 Rooftop - Base Version (No Fresh Air Integration) 1.webp"",""/Hero Images/Product category pictures/Daikin R32 Rooftop - Base Version (No Fresh Air Integration) 2.webp"",""/Hero Images/Product category pictures/Daikin R32 Rooftop - Base Version (No Fresh Air Integration) 3.webp""]","match"
"a2a2c15d-1935-41ab-b4c0-79858bde3fa4","Daikin R32 Rooftop - Base Version (No Fresh Air Integration) UATYA70BBAY1","Daikin","[""/Hero Images/Product category pictures/Daikin R32 Rooftop - Base Version (No Fresh Air Integration) 1.webp"",""/Hero Images/Product category pictures/Daikin R32 Rooftop - Base Version (No Fresh Air Integration) 2.webp"",""/Hero Images/Product category pictures/Daikin R32 Rooftop - Base Version (No Fresh Air Integration) 3.webp""]","[""/Hero Images/Product category pictures/Daikin R32 Rooftop - Base Version (No Fresh Air Integration) 1.webp"",""/Hero Images/Product category pictures/Daikin R32 Rooftop - Base Version (No Fresh Air Integration) 2.webp"",""/Hero Images/Product category pictures/Daikin R32 Rooftop - Base Version (No Fresh Air Integration) 3.webp""]","match"
"50b13e49-b963-40b5-ae3f-0acb077b27c4","Daikin R32 Rooftop - Base Version (No Fresh Air Integration) UATYA80BBAY1","Daikin","[""/Hero Images/Product category pictures/Daikin R32 Rooftop - Base Version (No Fresh Air Integration) 1.webp"",""/Hero Images/Product category pictures/Daikin R32 Rooftop - Base Version (No Fresh Air Integration) 2.webp"",""/Hero Images/Product category pictures/Daikin R32 Rooftop - Base Version (No Fresh Air Integration) 3.webp""]","[""/Hero Images/Product category pictures/Daikin R32 Rooftop - Base Version (No Fresh Air Integration) 1.webp"",""/Hero Images/Product category pictures/Daikin R32 Rooftop - Base Version (No Fresh Air Integration) 2.webp"",""/Hero Images/Product category pictures/Daikin R32 Rooftop - Base Version (No Fresh Air Integration) 3.webp""]","match"
"951964b5-de90-4450-8d51-d8a6c0859c54","Daikin R32 Rooftop - Base Version (No Fresh Air Integration) UATYA90BBAY1","Daikin","[""/Hero Images/Product category pictures/Daikin R32 Rooftop - Base Version (No Fresh Air Integration) 1.webp"",""/Hero Images/Product category pictures/Daikin R32 Rooftop - Base Version (No Fresh Air Integration) 2.webp"",""/Hero Images/Product category pictures/Daikin R32 Rooftop - Base Version (No Fresh Air Integration) 3.webp""]","[""/Hero Images/Product category pictures/Daikin R32 Rooftop - Base Version (No Fresh Air Integration) 1.webp"",""/Hero Images/Product category pictures/Daikin R32 Rooftop - Base Version (No Fresh Air Integration) 2.webp"",""/Hero Images/Product category pictures/Daikin R32 Rooftop - Base Version (No Fresh Air Integration) 3.webp""]","match"
"c991e572-a3b2-4dc0-a36a-99444ad1311c","Daikin Sensira Split FTXF25E","Daikin","[""/Hero Images/Product category pictures/Daikin Sensira Split 1.webp"",""/Hero Images/Product category pictures/Daikin Sensira Split 2.webp"",""/Hero Images/Product category pictures/Daikin Sensira Split 3.webp""]","[""/Hero Images/Product category pictures/Daikin Sensira Split 1.webp"",""/Hero Images/Product category pictures/Daikin Sensira Split 2.webp"",""/Hero Images/Product category pictures/Daikin Sensira Split 3.webp""]","match"
"d7279c1b-d7b0-4f95-b856-f47722772775","Daikin Sensira Split FTXF35E","Daikin","[""/Hero Images/Product category pictures/Daikin Sensira Split 1.webp"",""/Hero Images/Product category pictures/Daikin Sensira Split 2.webp"",""/Hero Images/Product category pictures/Daikin Sensira Split 3.webp""]","[""/Hero Images/Product category pictures/Daikin Sensira Split 1.webp"",""/Hero Images/Product category pictures/Daikin Sensira Split 2.webp"",""/Hero Images/Product category pictures/Daikin Sensira Split 3.webp""]","match"
"397aa571-92c9-4210-a92d-3da31878d81b","Daikin Sensira Split FTXF50D","Daikin","[""/Hero Images/Product category pictures/Daikin Sensira Split 1.webp"",""/Hero Images/Product category pictures/Daikin Sensira Split 2.webp"",""/Hero Images/Product category pictures/Daikin Sensira Split 3.webp""]","[""/Hero Images/Product category pictures/Daikin Sensira Split 1.webp"",""/Hero Images/Product category pictures/Daikin Sensira Split 2.webp"",""/Hero Images/Product category pictures/Daikin Sensira Split 3.webp""]","match"
"3ce9afa8-bd95-45a2-99e8-8c529d043864","Daikin Sensira Split FTXF60D","Daikin","[""/Hero Images/Product category pictures/Daikin Sensira Split 1.webp"",""/Hero Images/Product category pictures/Daikin Sensira Split 2.webp"",""/Hero Images/Product category pictures/Daikin Sensira Split 3.webp""]","[""/Hero Images/Product category pictures/Daikin Sensira Split 1.webp"",""/Hero Images/Product category pictures/Daikin Sensira Split 2.webp"",""/Hero Images/Product category pictures/Daikin Sensira Split 3.webp""]","match"
"b4d3d843-3853-4695-8e19-d681677d01e7","Daikin Sky Air Cassette Inverter (950x950) FCAG100B","Daikin","[""/Hero Images/Product category pictures/Daikin Sky Air Cassette Inverter.webp"",""/Hero Images/Product category pictures/Daikin Sky Air Cassette Inverter black.webp"",""/Hero Images/Product category pictures/Daikin Sky Air Cassette Inverter 2.webp"",""/Hero Images/Product category pictures/Daikin Sky Air Cassette Inverter 3.webp"",""/Hero Images/Product category pictures/Daikin Sky Air Cassette Inverter 6.webp""]","[""/Hero Images/Product category pictures/Daikin Sky Air Cassette Inverter.webp"",""/Hero Images/Product category pictures/Daikin Sky Air Cassette Inverter black.webp"",""/Hero Images/Product category pictures/Daikin Sky Air Cassette Inverter 2.webp"",""/Hero Images/Product category pictures/Daikin Sky Air Cassette Inverter 3.webp"",""/Hero Images/Product category pictures/Daikin Sky Air Cassette Inverter 6.webp""]","match"
"bf5ccdb4-665c-4121-ab99-2b593cfff11b","Daikin Sky Air Cassette Inverter (950x950) FCAG100B","Daikin","[""/Hero Images/Product category pictures/Daikin Sky Air Cassette Inverter.webp"",""/Hero Images/Product category pictures/Daikin Sky Air Cassette Inverter black.webp"",""/Hero Images/Product category pictures/Daikin Sky Air Cassette Inverter 2.webp"",""/Hero Images/Product category pictures/Daikin Sky Air Cassette Inverter 3.webp"",""/Hero Images/Product category pictures/Daikin Sky Air Cassette Inverter 6.webp""]","[""/Hero Images/Product category pictures/Daikin Sky Air Cassette Inverter.webp"",""/Hero Images/Product category pictures/Daikin Sky Air Cassette Inverter black.webp"",""/Hero Images/Product category pictures/Daikin Sky Air Cassette Inverter 2.webp"",""/Hero Images/Product category pictures/Daikin Sky Air Cassette Inverter 3.webp"",""/Hero Images/Product category pictures/Daikin Sky Air Cassette Inverter 6.webp""]","match"
"5ab5980d-6f80-4555-bfee-b4497083e810","Daikin Sky Air Cassette Inverter (950x950) FCAG100B","Daikin","[""/Hero Images/Product category pictures/Daikin Sky Air Cassette Inverter.webp"",""/Hero Images/Product category pictures/Daikin Sky Air Cassette Inverter black.webp"",""/Hero Images/Product category pictures/Daikin Sky Air Cassette Inverter 2.webp"",""/Hero Images/Product category pictures/Daikin Sky Air Cassette Inverter 3.webp"",""/Hero Images/Product category pictures/Daikin Sky Air Cassette Inverter 6.webp""]","[""/Hero Images/Product category pictures/Daikin Sky Air Cassette Inverter.webp"",""/Hero Images/Product category pictures/Daikin Sky Air Cassette Inverter black.webp"",""/Hero Images/Product category pictures/Daikin Sky Air Cassette Inverter 2.webp"",""/Hero Images/Product category pictures/Daikin Sky Air Cassette Inverter 3.webp"",""/Hero Images/Product category pictures/Daikin Sky Air Cassette Inverter 6.webp""]","match"
"245285c0-ae60-41c6-aed0-ab4c37262c45","Daikin Sky Air Cassette Inverter (950x950) FCAG100B","Daikin","[""/Hero Images/Product category pictures/Daikin Sky Air Cassette Inverter.webp"",""/Hero Images/Product category pictures/Daikin Sky Air Cassette Inverter black.webp"",""/Hero Images/Product category pictures/Daikin Sky Air Cassette Inverter 2.webp"",""/Hero Images/Product category pictures/Daikin Sky Air Cassette Inverter 3.webp"",""/Hero Images/Product category pictures/Daikin Sky Air Cassette Inverter 6.webp""]","[""/Hero Images/Product category pictures/Daikin Sky Air Cassette Inverter.webp"",""/Hero Images/Product category pictures/Daikin Sky Air Cassette Inverter black.webp"",""/Hero Images/Product category pictures/Daikin Sky Air Cassette Inverter 2.webp"",""/Hero Images/Product category pictures/Daikin Sky Air Cassette Inverter 3.webp"",""/Hero Images/Product category pictures/Daikin Sky Air Cassette Inverter 6.webp""]","match"
"5994742a-13b5-4c69-bd52-53dd1d1fd097","Daikin Sky Air Cassette Inverter (950x950) FCAG125B","Daikin","[""/Hero Images/Product category pictures/Daikin Sky Air Cassette Inverter.webp"",""/Hero Images/Product category pictures/Daikin Sky Air Cassette Inverter black.webp"",""/Hero Images/Product category pictures/Daikin Sky Air Cassette Inverter 2.webp"",""/Hero Images/Product category pictures/Daikin Sky Air Cassette Inverter 3.webp"",""/Hero Images/Product category pictures/Daikin Sky Air Cassette Inverter 6.webp""]","[""/Hero Images/Product category pictures/Daikin Sky Air Cassette Inverter.webp"",""/Hero Images/Product category pictures/Daikin Sky Air Cassette Inverter black.webp"",""/Hero Images/Product category pictures/Daikin Sky Air Cassette Inverter 2.webp"",""/Hero Images/Product category pictures/Daikin Sky Air Cassette Inverter 3.webp"",""/Hero Images/Product category pictures/Daikin Sky Air Cassette Inverter 6.webp""]","match"
"e697108d-7d1d-47ed-9846-0681a52ee640","Daikin Sky Air Cassette Inverter (950x950) FCAG125B","Daikin","[""/Hero Images/Product category pictures/Daikin Sky Air Cassette Inverter.webp"",""/Hero Images/Product category pictures/Daikin Sky Air Cassette Inverter black.webp"",""/Hero Images/Product category pictures/Daikin Sky Air Cassette Inverter 2.webp"",""/Hero Images/Product category pictures/Daikin Sky Air Cassette Inverter 3.webp"",""/Hero Images/Product category pictures/Daikin Sky Air Cassette Inverter 6.webp""]","[""/Hero Images/Product category pictures/Daikin Sky Air Cassette Inverter.webp"",""/Hero Images/Product category pictures/Daikin Sky Air Cassette Inverter black.webp"",""/Hero Images/Product category pictures/Daikin Sky Air Cassette Inverter 2.webp"",""/Hero Images/Product category pictures/Daikin Sky Air Cassette Inverter 3.webp"",""/Hero Images/Product category pictures/Daikin Sky Air Cassette Inverter 6.webp""]","match"
